id,title,type,release_year,age_certification,runtime,genre,production_countries,imdb_score,imdb_votes,tmdb_popularity,tmdb_score,Revenue(In Millions)
ts2727,Derek,SHOW,2013,TV-MA,27,'comedy',['GB'],8.1,32622.0,9.295,8.1,127
ts2727,Derek,SHOW,2013,TV-MA,27,'european',['GB'],8.1,32622.0,9.295,8.1,127
ts20790,Young & Hungry,SHOW,2014,TV-14,21,'comedy',['US'],7.3,15780.0,21.126,7.3,203
ts20790,Young & Hungry,SHOW,2014,TV-14,21,'drama',['US'],7.3,15780.0,21.126,7.3,203
ts20790,Young & Hungry,SHOW,2014,TV-14,21,'romance',['US'],7.3,15780.0,21.126,7.3,203
tm161029,Mr. Peabody & Sherman,MOVIE,2014,PG,92,'action',['US'],6.8,69669.0,37.533,6.8,145
tm161029,Mr. Peabody & Sherman,MOVIE,2014,PG,92,'family',['US'],6.8,69669.0,37.533,6.8,145
tm161029,Mr. Peabody & Sherman,MOVIE,2014,PG,92,'animation',['US'],6.8,69669.0,37.533,6.8,145
tm161029,Mr. Peabody & Sherman,MOVIE,2014,PG,92,'romance',['US'],6.8,69669.0,37.533,6.8,145
tm161029,Mr. Peabody & Sherman,MOVIE,2014,PG,92,'comedy',['US'],6.8,69669.0,37.533,6.8,145
tm161029,Mr. Peabody & Sherman,MOVIE,2014,PG,92,'fantasy',['US'],6.8,69669.0,37.533,6.8,145
tm161029,Mr. Peabody & Sherman,MOVIE,2014,PG,92,'history',['US'],6.8,69669.0,37.533,6.8,145
tm161029,Mr. Peabody & Sherman,MOVIE,2014,PG,92,'scifi',['US'],6.8,69669.0,37.533,6.8,145
ts20014,Sailor Moon Crystal,SHOW,2014,TV-14,24,'animation',['JP'],7.8,2148.0,47.398,7.8,37
ts20014,Sailor Moon Crystal,SHOW,2014,TV-14,24,'scifi',['JP'],7.8,2148.0,47.398,7.8,37
ts20014,Sailor Moon Crystal,SHOW,2014,TV-14,24,'fantasy',['JP'],7.8,2148.0,47.398,7.8,37
ts20014,Sailor Moon Crystal,SHOW,2014,TV-14,24,'romance',['JP'],7.8,2148.0,47.398,7.8,37
ts20014,Sailor Moon Crystal,SHOW,2014,TV-14,24,'action',['JP'],7.8,2148.0,47.398,7.8,37
ts20014,Sailor Moon Crystal,SHOW,2014,TV-14,24,'comedy',['JP'],7.8,2148.0,47.398,7.8,37
ts20014,Sailor Moon Crystal,SHOW,2014,TV-14,24,'drama',['JP'],7.8,2148.0,47.398,7.8,37
ts20014,Sailor Moon Crystal,SHOW,2014,TV-14,24,'family',['JP'],7.8,2148.0,47.398,7.8,37
tm181270,The Frozen Ground,MOVIE,2013,R,105,'thriller',['US'],6.4,62972.0,10.449,6.4,73
tm181270,The Frozen Ground,MOVIE,2013,R,105,'crime',['US'],6.4,62972.0,10.449,6.4,73
tm181270,The Frozen Ground,MOVIE,2013,R,105,'drama',['US'],6.4,62972.0,10.449,6.4,73
ts35570,Lovesick,SHOW,2014,TV-MA,25,'comedy',['GB'],8.0,19899.0,12.802,8.0,222
ts35570,Lovesick,SHOW,2014,TV-MA,25,'european',['GB'],8.0,19899.0,12.802,8.0,222
tm237143,Shrek the Musical,MOVIE,2013,PG-13,130,'music',['US'],6.9,3695.0,14.341,6.9,241
tm237143,Shrek the Musical,MOVIE,2013,PG-13,130,'comedy',['US'],6.9,3695.0,14.341,6.9,241
tm237143,Shrek the Musical,MOVIE,2013,PG-13,130,'fantasy',['US'],6.9,3695.0,14.341,6.9,241
tm237143,Shrek the Musical,MOVIE,2013,PG-13,130,'family',['US'],6.9,3695.0,14.341,6.9,241
tm181081,The Railway Man,MOVIE,2013,R,116,'drama',"['AU', 'CH', 'GB']",7.1,40175.0,8.518,7.1,130
tm181081,The Railway Man,MOVIE,2013,R,116,'history',"['AU', 'CH', 'GB']",7.1,40175.0,8.518,7.1,130
tm181081,The Railway Man,MOVIE,2013,R,116,'european',"['AU', 'CH', 'GB']",7.1,40175.0,8.518,7.1,130
tm181081,The Railway Man,MOVIE,2013,R,116,'romance',"['AU', 'CH', 'GB']",7.1,40175.0,8.518,7.1,130
tm181081,The Railway Man,MOVIE,2013,R,116,'war',"['AU', 'CH', 'GB']",7.1,40175.0,8.518,7.1,130
ts20336,Velvet,SHOW,2014,TV-14,57,'drama',['ES'],8.1,6115.0,37.631,8.1,29
ts20336,Velvet,SHOW,2014,TV-14,57,'romance',['ES'],8.1,6115.0,37.631,8.1,29
ts20336,Velvet,SHOW,2014,TV-14,57,'thriller',['ES'],8.1,6115.0,37.631,8.1,29
ts20336,Velvet,SHOW,2014,TV-14,57,'action',['ES'],8.1,6115.0,37.631,8.1,29
ts20336,Velvet,SHOW,2014,TV-14,57,'crime',['ES'],8.1,6115.0,37.631,8.1,29
ts20336,Velvet,SHOW,2014,TV-14,57,'european',['ES'],8.1,6115.0,37.631,8.1,29
ts35244,Tiny House Nation,SHOW,2014,TV-PG,43,'reality',['US'],7.1,1143.0,4.211,7.1,243
tm144121,Get on Up,MOVIE,2014,PG-13,139,'drama',['US'],6.9,24613.0,9.945,6.9,280
tm144121,Get on Up,MOVIE,2014,PG-13,139,'music',['US'],6.9,24613.0,9.945,6.9,280
ts2161,Angry Birds Toons,SHOW,2013,TV-Y,2,'comedy',['FI'],6.2,835.0,6.854,6.2,290
ts2161,Angry Birds Toons,SHOW,2013,TV-Y,2,'family',['FI'],6.2,835.0,6.854,6.2,290
ts2161,Angry Birds Toons,SHOW,2013,TV-Y,2,'fantasy',['FI'],6.2,835.0,6.854,6.2,290
ts2161,Angry Birds Toons,SHOW,2013,TV-Y,2,'animation',['FI'],6.2,835.0,6.854,6.2,290
ts2161,Angry Birds Toons,SHOW,2013,TV-Y,2,'action',['FI'],6.2,835.0,6.854,6.2,290
ts2161,Angry Birds Toons,SHOW,2013,TV-Y,2,'european',['FI'],6.2,835.0,6.854,6.2,290
ts32271,Shtisel,SHOW,2013,TV-14,49,'drama',['IL'],8.6,7062.0,14.873,8.6,268
ts20097,Hemlock Grove,SHOW,2013,TV-MA,49,'thriller',['US'],7.0,39998.0,22.596,7.0,127
ts20097,Hemlock Grove,SHOW,2013,TV-MA,49,'scifi',['US'],7.0,39998.0,22.596,7.0,127
ts20097,Hemlock Grove,SHOW,2013,TV-MA,49,'drama',['US'],7.0,39998.0,22.596,7.0,127
ts20097,Hemlock Grove,SHOW,2013,TV-MA,49,'fantasy',['US'],7.0,39998.0,22.596,7.0,127
ts20097,Hemlock Grove,SHOW,2013,TV-MA,49,'horror',['US'],7.0,39998.0,22.596,7.0,127
ts22383,Rabbids Invasion,SHOW,2013,TV-Y7,10,'animation',"['FR', 'US']",5.4,1930.0,11.398,5.4,266
ts22383,Rabbids Invasion,SHOW,2013,TV-Y7,10,'comedy',"['FR', 'US']",5.4,1930.0,11.398,5.4,266
ts22383,Rabbids Invasion,SHOW,2013,TV-Y7,10,'family',"['FR', 'US']",5.4,1930.0,11.398,5.4,266
ts22383,Rabbids Invasion,SHOW,2013,TV-Y7,10,'european',"['FR', 'US']",5.4,1930.0,11.398,5.4,266
tm143642,Who Am I,MOVIE,2014,Unrated,105,'thriller',['DE'],7.5,55044.0,26.737,7.5,202
tm143642,Who Am I,MOVIE,2014,Unrated,105,'european',['DE'],7.5,55044.0,26.737,7.5,202
tm143642,Who Am I,MOVIE,2014,Unrated,105,'scifi',['DE'],7.5,55044.0,26.737,7.5,202
tm143642,Who Am I,MOVIE,2014,Unrated,105,'crime',['DE'],7.5,55044.0,26.737,7.5,202
tm143642,Who Am I,MOVIE,2014,Unrated,105,'drama',['DE'],7.5,55044.0,26.737,7.5,202
ts36836,Zach Stone Is Gonna Be Famous,SHOW,2013,TV-PG,20,'comedy',['US'],8.3,3744.0,3.795,8.3,61
ts22426,The Irregular at Magic High School,SHOW,2014,TV-14,23,'action',['JP'],7.1,3386.0,46.794,7.1,251
ts22426,The Irregular at Magic High School,SHOW,2014,TV-14,23,'scifi',['JP'],7.1,3386.0,46.794,7.1,251
ts22426,The Irregular at Magic High School,SHOW,2014,TV-14,23,'animation',['JP'],7.1,3386.0,46.794,7.1,251
ts22426,The Irregular at Magic High School,SHOW,2014,TV-14,23,'drama',['JP'],7.1,3386.0,46.794,7.1,251
ts22426,The Irregular at Magic High School,SHOW,2014,TV-14,23,'fantasy',['JP'],7.1,3386.0,46.794,7.1,251
ts22426,The Irregular at Magic High School,SHOW,2014,TV-14,23,'romance',['JP'],7.1,3386.0,46.794,7.1,251
ts42168,Resurrection: Ertugrul,SHOW,2014,TV-14,57,'action',['TR'],7.9,36177.0,30.409,7.9,278
ts42168,Resurrection: Ertugrul,SHOW,2014,TV-14,57,'war',['TR'],7.9,36177.0,30.409,7.9,278
ts42168,Resurrection: Ertugrul,SHOW,2014,TV-14,57,'drama',['TR'],7.9,36177.0,30.409,7.9,278
ts42168,Resurrection: Ertugrul,SHOW,2014,TV-14,57,'history',['TR'],7.9,36177.0,30.409,7.9,278
tm148976,The Battered Bastards of Baseball,MOVIE,2014,R,80,'documentation',['US'],8.0,4043.0,6.367,8.0,165
tm148976,The Battered Bastards of Baseball,MOVIE,2014,R,80,'sport',['US'],8.0,4043.0,6.367,8.0,165
ts35282,The Next Step,SHOW,2013,TV-G,24,'drama',['CA'],6.0,1950.0,9.889,6.0,271
ts35282,The Next Step,SHOW,2013,TV-G,24,'family',['CA'],6.0,1950.0,9.889,6.0,271
ts35282,The Next Step,SHOW,2013,TV-G,24,'romance',['CA'],6.0,1950.0,9.889,6.0,271
tm136601,Walk of Shame,MOVIE,2014,R,95,'comedy',['US'],6.0,54465.0,23.897,6.0,112
tm151716,Cowspiracy: The Sustainability Secret,MOVIE,2014,Unrated,90,'documentation',['US'],8.2,25133.0,6.207,8.2,226
tm166628,The Smurfs 2,MOVIE,2013,PG,105,'comedy',['US'],5.3,42011.0,32.819,5.3,156
tm166628,The Smurfs 2,MOVIE,2013,PG,105,'animation',['US'],5.3,42011.0,32.819,5.3,156
tm166628,The Smurfs 2,MOVIE,2013,PG,105,'fantasy',['US'],5.3,42011.0,32.819,5.3,156
tm166628,The Smurfs 2,MOVIE,2013,PG,105,'family',['US'],5.3,42011.0,32.819,5.3,156
tm140342,"I, Frankenstein",MOVIE,2014,PG-13,92,'thriller',"['AU', 'US']",5.1,80985.0,22.094,5.1,23
tm140342,"I, Frankenstein",MOVIE,2014,PG-13,92,'scifi',"['AU', 'US']",5.1,80985.0,22.094,5.1,23
tm140342,"I, Frankenstein",MOVIE,2014,PG-13,92,'horror',"['AU', 'US']",5.1,80985.0,22.094,5.1,23
tm140342,"I, Frankenstein",MOVIE,2014,PG-13,92,'action',"['AU', 'US']",5.1,80985.0,22.094,5.1,23
tm140342,"I, Frankenstein",MOVIE,2014,PG-13,92,'fantasy',"['AU', 'US']",5.1,80985.0,22.094,5.1,23
ts20883,"Nicky, Ricky, Dicky & Dawn",SHOW,2014,TV-G,23,'family',['US'],5.1,2642.0,27.683,5.1,280
ts20883,"Nicky, Ricky, Dicky & Dawn",SHOW,2014,TV-G,23,'comedy',['US'],5.1,2642.0,27.683,5.1,280
tm151447,The November Man,MOVIE,2014,R,108,'thriller',"['GB', 'US']",6.2,67737.0,19.151,6.2,214
tm151447,The November Man,MOVIE,2014,R,108,'action',"['GB', 'US']",6.2,67737.0,19.151,6.2,214
tm151447,The November Man,MOVIE,2014,R,108,'crime',"['GB', 'US']",6.2,67737.0,19.151,6.2,214
tm147913,PK,MOVIE,2014,PG-13,153,'drama',['IN'],8.1,181406.0,10.001,8.1,233
tm147913,PK,MOVIE,2014,PG-13,153,'comedy',['IN'],8.1,181406.0,10.001,8.1,233
tm147913,PK,MOVIE,2014,PG-13,153,'scifi',['IN'],8.1,181406.0,10.001,8.1,233
tm147913,PK,MOVIE,2014,PG-13,153,'romance',['IN'],8.1,181406.0,10.001,8.1,233
tm147913,PK,MOVIE,2014,PG-13,153,'fantasy',['IN'],8.1,181406.0,10.001,8.1,233
ts11794,The Cat in the Hat Knows a Lot About That!,SHOW,2013,TV-Y,19,'animation',"['CA', 'US', 'GB']",6.4,634.0,5.109,6.4,82
ts11794,The Cat in the Hat Knows a Lot About That!,SHOW,2013,TV-Y,19,'family',"['CA', 'US', 'GB']",6.4,634.0,5.109,6.4,82
ts11794,The Cat in the Hat Knows a Lot About That!,SHOW,2013,TV-Y,19,'fantasy',"['CA', 'US', 'GB']",6.4,634.0,5.109,6.4,82
ts11794,The Cat in the Hat Knows a Lot About That!,SHOW,2013,TV-Y,19,'scifi',"['CA', 'US', 'GB']",6.4,634.0,5.109,6.4,82
ts11794,The Cat in the Hat Knows a Lot About That!,SHOW,2013,TV-Y,19,'comedy',"['CA', 'US', 'GB']",6.4,634.0,5.109,6.4,82
ts98110,Dreamworks How to Train Your Dragon Legends,SHOW,2013,Unrated,23,'animation',['US'],7.3,273.0,22.637925395684302,7.3,197
ts22445,The Heirs,SHOW,2013,Unrated,59,'comedy',['KR'],7.5,10653.0,44.966,7.5,229
ts22445,The Heirs,SHOW,2013,Unrated,59,'drama',['KR'],7.5,10653.0,44.966,7.5,229
ts22445,The Heirs,SHOW,2013,Unrated,59,'romance',['KR'],7.5,10653.0,44.966,7.5,229
tm469911,Bonnie & Clyde,MOVIE,2013,PG-13,240,'drama',['AT'],6.510860655737705,23439.382473841557,0.933,6.510860655737705,285
tm469911,Bonnie & Clyde,MOVIE,2013,PG-13,240,'crime',['AT'],6.510860655737705,23439.382473841557,0.933,6.510860655737705,285
tm469911,Bonnie & Clyde,MOVIE,2013,PG-13,240,'european',['AT'],6.510860655737705,23439.382473841557,0.933,6.510860655737705,285
tm149038,Bill Burr: I'm Sorry You Feel That Way,MOVIE,2014,Unrated,80,'comedy',['US'],8.3,8084.0,6.745,8.3,58
tm149038,Bill Burr: I'm Sorry You Feel That Way,MOVIE,2014,Unrated,80,'documentation',['US'],8.3,8084.0,6.745,8.3,58
tm161562,Copenhagen,MOVIE,2014,Unrated,98,'drama',"['DK', 'US']",7.0,13233.0,5.982,7.0,173
tm161562,Copenhagen,MOVIE,2014,Unrated,98,'romance',"['DK', 'US']",7.0,13233.0,5.982,7.0,173
ts34066,Mako: Island of Secrets,SHOW,2013,TV-G,25,'scifi',['AU'],6.7,4015.0,41.013,6.7,278
ts34066,Mako: Island of Secrets,SHOW,2013,TV-G,25,'action',['AU'],6.7,4015.0,41.013,6.7,278
ts34066,Mako: Island of Secrets,SHOW,2013,TV-G,25,'family',['AU'],6.7,4015.0,41.013,6.7,278
ts34066,Mako: Island of Secrets,SHOW,2013,TV-G,25,'fantasy',['AU'],6.7,4015.0,41.013,6.7,278
ts34066,Mako: Island of Secrets,SHOW,2013,TV-G,25,'romance',['AU'],6.7,4015.0,41.013,6.7,278
ts34066,Mako: Island of Secrets,SHOW,2013,TV-G,25,'comedy',['AU'],6.7,4015.0,41.013,6.7,278
ts34066,Mako: Island of Secrets,SHOW,2013,TV-G,25,'drama',['AU'],6.7,4015.0,41.013,6.7,278
ts521,Black Ink Crew New York,SHOW,2013,TV-14,43,'reality',['US'],4.6,468.0,7.659,4.6,28
tm71148,Thanks for Sharing,MOVIE,2013,R,112,'comedy',['US'],6.4,28396.0,9.986,6.4,173
tm71148,Thanks for Sharing,MOVIE,2013,R,112,'drama',['US'],6.4,28396.0,9.986,6.4,173
tm71148,Thanks for Sharing,MOVIE,2013,R,112,'romance',['US'],6.4,28396.0,9.986,6.4,173
tm156811,Queen,MOVIE,2014,PG-13,146,'comedy',['IN'],8.1,65418.0,8.434,8.1,11
tm156811,Queen,MOVIE,2014,PG-13,146,'drama',['IN'],8.1,65418.0,8.434,8.1,11
ts82979,Talking Tom and Friends,SHOW,2014,TV-G,14,'animation',['US'],6.1,411.0,22.213,6.1,67
ts82979,Talking Tom and Friends,SHOW,2014,TV-G,14,'comedy',['US'],6.1,411.0,22.213,6.1,67
ts82979,Talking Tom and Friends,SHOW,2014,TV-G,14,'drama',['US'],6.1,411.0,22.213,6.1,67
ts82979,Talking Tom and Friends,SHOW,2014,TV-G,14,'family',['US'],6.1,411.0,22.213,6.1,67
ts82979,Talking Tom and Friends,SHOW,2014,TV-G,14,'action',['US'],6.1,411.0,22.213,6.1,67
ts82979,Talking Tom and Friends,SHOW,2014,TV-G,14,'fantasy',['US'],6.1,411.0,22.213,6.1,67
ts82979,Talking Tom and Friends,SHOW,2014,TV-G,14,'european',['US'],6.1,411.0,22.213,6.1,67
ts33590,The Haunted Hathaways,SHOW,2013,TV-G,24,'comedy',['US'],5.0,2538.0,17.079,5.0,163
ts33590,The Haunted Hathaways,SHOW,2013,TV-G,24,'family',['US'],5.0,2538.0,17.079,5.0,163
ts33590,The Haunted Hathaways,SHOW,2013,TV-G,24,'fantasy',['US'],5.0,2538.0,17.079,5.0,163
tm138431,Virunga,MOVIE,2014,Unrated,90,'documentation',"['CD', 'GB']",8.2,11476.0,5.962,8.2,183
tm138431,Virunga,MOVIE,2014,Unrated,90,'war',"['CD', 'GB']",8.2,11476.0,5.962,8.2,183
tm144046,Jackass Presents: Bad Grandpa .5,MOVIE,2013,PG-13,86,'comedy',['US'],6.3,23439.382473841557,11.742,6.3,54
ts33840,Nagi-Asu: A Lull in the Sea,SHOW,2013,TV-14,23,'scifi',['JP'],7.3,1165.0,12.324,7.3,29
ts33840,Nagi-Asu: A Lull in the Sea,SHOW,2013,TV-14,23,'animation',['JP'],7.3,1165.0,12.324,7.3,29
ts33840,Nagi-Asu: A Lull in the Sea,SHOW,2013,TV-14,23,'drama',['JP'],7.3,1165.0,12.324,7.3,29
ts33840,Nagi-Asu: A Lull in the Sea,SHOW,2013,TV-14,23,'fantasy',['JP'],7.3,1165.0,12.324,7.3,29
ts33840,Nagi-Asu: A Lull in the Sea,SHOW,2013,TV-14,23,'romance',['JP'],7.3,1165.0,12.324,7.3,29
tm171965,Mike Birbiglia: My Girlfriend's Boyfriend,MOVIE,2013,Unrated,75,'comedy',['US'],8.0,3331.0,3.358,8.0,44
tm171965,Mike Birbiglia: My Girlfriend's Boyfriend,MOVIE,2013,Unrated,75,'documentation',['US'],8.0,3331.0,3.358,8.0,44
tm171965,Mike Birbiglia: My Girlfriend's Boyfriend,MOVIE,2013,Unrated,75,'romance',['US'],8.0,3331.0,3.358,8.0,44
tm157085,Effie Gray,MOVIE,2014,PG-13,104,'drama',['GB'],6.0,5596.0,6.142,6.0,38
tm157085,Effie Gray,MOVIE,2014,PG-13,104,'romance',['GB'],6.0,5596.0,6.142,6.0,38
tm185208,Elena,MOVIE,2013,PG-13,82,'documentation',"['US', 'BR']",7.6,1823.0,4.427,7.6,81
tm185208,Elena,MOVIE,2013,PG-13,82,'european',"['US', 'BR']",7.6,1823.0,4.427,7.6,81
tm185208,Elena,MOVIE,2013,PG-13,82,'drama',"['US', 'BR']",7.6,1823.0,4.427,7.6,81
tm185208,Elena,MOVIE,2013,PG-13,82,'family',"['US', 'BR']",7.6,1823.0,4.427,7.6,81
tm180599,The Haunting in Connecticut 2: Ghosts of Georgia,MOVIE,2013,R,101,'thriller',['US'],5.2,17264.0,27.261,5.2,261
tm180599,The Haunting in Connecticut 2: Ghosts of Georgia,MOVIE,2013,R,101,'horror',['US'],5.2,17264.0,27.261,5.2,261
tm180599,The Haunting in Connecticut 2: Ghosts of Georgia,MOVIE,2013,R,101,'drama',['US'],5.2,17264.0,27.261,5.2,261
ts58137,Pac-Man and the Ghostly Adventures,SHOW,2013,TV-Y7,22,'action',"['CA', 'JP', 'US']",4.6,678.0,13.763,4.6,216
ts58137,Pac-Man and the Ghostly Adventures,SHOW,2013,TV-Y7,22,'scifi',"['CA', 'JP', 'US']",4.6,678.0,13.763,4.6,216
ts58137,Pac-Man and the Ghostly Adventures,SHOW,2013,TV-Y7,22,'drama',"['CA', 'JP', 'US']",4.6,678.0,13.763,4.6,216
ts58137,Pac-Man and the Ghostly Adventures,SHOW,2013,TV-Y7,22,'animation',"['CA', 'JP', 'US']",4.6,678.0,13.763,4.6,216
ts58137,Pac-Man and the Ghostly Adventures,SHOW,2013,TV-Y7,22,'comedy',"['CA', 'JP', 'US']",4.6,678.0,13.763,4.6,216
ts58137,Pac-Man and the Ghostly Adventures,SHOW,2013,TV-Y7,22,'family',"['CA', 'JP', 'US']",4.6,678.0,13.763,4.6,216
ts58137,Pac-Man and the Ghostly Adventures,SHOW,2013,TV-Y7,22,'fantasy',"['CA', 'JP', 'US']",4.6,678.0,13.763,4.6,216
tm154797,The Nut Job,MOVIE,2014,PG,85,'comedy',"['CA', 'KR']",5.7,28484.0,20.859,5.7,297
tm154797,The Nut Job,MOVIE,2014,PG,85,'crime',"['CA', 'KR']",5.7,28484.0,20.859,5.7,297
tm154797,The Nut Job,MOVIE,2014,PG,85,'family',"['CA', 'KR']",5.7,28484.0,20.859,5.7,297
tm154797,The Nut Job,MOVIE,2014,PG,85,'animation',"['CA', 'KR']",5.7,28484.0,20.859,5.7,297
ts20709,Yowamushi Pedal,SHOW,2013,TV-14,25,'comedy',['JP'],7.7,824.0,23.065,7.7,140
ts20709,Yowamushi Pedal,SHOW,2013,TV-14,25,'animation',['JP'],7.7,824.0,23.065,7.7,140
ts20709,Yowamushi Pedal,SHOW,2013,TV-14,25,'drama',['JP'],7.7,824.0,23.065,7.7,140
ts20709,Yowamushi Pedal,SHOW,2013,TV-14,25,'sport',['JP'],7.7,824.0,23.065,7.7,140
ts10206,Ever After High,SHOW,2013,TV-Y7,29,'action',['CA'],7.7,1184.0,28.659,7.7,79
ts10206,Ever After High,SHOW,2013,TV-Y7,29,'animation',['CA'],7.7,1184.0,28.659,7.7,79
ts10206,Ever After High,SHOW,2013,TV-Y7,29,'comedy',['CA'],7.7,1184.0,28.659,7.7,79
ts10206,Ever After High,SHOW,2013,TV-Y7,29,'drama',['CA'],7.7,1184.0,28.659,7.7,79
ts10206,Ever After High,SHOW,2013,TV-Y7,29,'family',['CA'],7.7,1184.0,28.659,7.7,79
ts10206,Ever After High,SHOW,2013,TV-Y7,29,'fantasy',['CA'],7.7,1184.0,28.659,7.7,79
ts10206,Ever After High,SHOW,2013,TV-Y7,29,'music',['CA'],7.7,1184.0,28.659,7.7,79
ts10206,Ever After High,SHOW,2013,TV-Y7,29,'romance',['CA'],7.7,1184.0,28.659,7.7,79
ts154625,Dérapages,SHOW,2014,Unrated,53,'drama',['FR'],7.9,14.0,8.389,7.9,3
ts154625,Dérapages,SHOW,2014,Unrated,53,'thriller',['FR'],7.9,14.0,8.389,7.9,3
ts37187,Senora Acero,SHOW,2014,TV-MA,43,'crime',['US'],6.8,387.0,139.363,6.8,84
ts37187,Senora Acero,SHOW,2014,TV-MA,43,'drama',['US'],6.8,387.0,139.363,6.8,84
ts37187,Senora Acero,SHOW,2014,TV-MA,43,'romance',['US'],6.8,387.0,139.363,6.8,84
ts53641,Lalaloopsy,SHOW,2013,TV-Y,23,'animation',['US'],6.5,104.0,0.939,6.5,179
tm148910,Haider,MOVIE,2014,PG-13,150,'action',['IN'],8.1,54709.0,7.372,8.1,100
tm148910,Haider,MOVIE,2014,PG-13,150,'drama',['IN'],8.1,54709.0,7.372,8.1,100
tm148910,Haider,MOVIE,2014,PG-13,150,'thriller',['IN'],8.1,54709.0,7.372,8.1,100
tm148910,Haider,MOVIE,2014,PG-13,150,'crime',['IN'],8.1,54709.0,7.372,8.1,100
tm182275,Omar,MOVIE,2013,Unrated,96,'romance',['PS'],7.5,14318.0,0.6,7.5,127
tm182275,Omar,MOVIE,2013,Unrated,96,'thriller',['PS'],7.5,14318.0,0.6,7.5,127
tm182275,Omar,MOVIE,2013,Unrated,96,'drama',['PS'],7.5,14318.0,0.6,7.5,127
tm182275,Omar,MOVIE,2013,Unrated,96,'crime',['PS'],7.5,14318.0,0.6,7.5,127
tm182275,Omar,MOVIE,2013,Unrated,96,'war',['PS'],7.5,14318.0,0.6,7.5,127
tm152904,Tom Segura: Completely Normal,MOVIE,2014,Unrated,74,'comedy',['US'],7.7,2663.0,3.08,7.7,196
tm152904,Tom Segura: Completely Normal,MOVIE,2014,Unrated,74,'documentation',['US'],7.7,2663.0,3.08,7.7,196
tm172710,We Steal Secrets: The Story of WikiLeaks,MOVIE,2013,R,127,'documentation',['US'],6.9,7934.0,6.159,6.9,253
tm143757,Search Party,MOVIE,2014,R,93,'comedy',['US'],5.6,7840.0,7.116,5.6,136
ts35628,Some Assembly Required,SHOW,2014,TV-G,24,'comedy',['CA'],8.5,22.0,12.121,8.5,60
ts35628,Some Assembly Required,SHOW,2014,TV-G,24,'documentation',['CA'],8.5,22.0,12.121,8.5,60
ts35628,Some Assembly Required,SHOW,2014,TV-G,24,'reality',['CA'],8.5,22.0,12.121,8.5,60
ts57744,Miniforce,SHOW,2014,TV-Y7,13,'animation',['KR'],6.510860655737705,23439.382473841557,4.796,6.510860655737705,255
ts58010,VeggieTales in the House,SHOW,2014,TV-G,18,'comedy',['US'],4.2,311.0,5.953,4.2,282
ts58010,VeggieTales in the House,SHOW,2014,TV-G,18,'family',['US'],4.2,311.0,5.953,4.2,282
ts58010,VeggieTales in the House,SHOW,2014,TV-G,18,'music',['US'],4.2,311.0,5.953,4.2,282
ts58010,VeggieTales in the House,SHOW,2014,TV-G,18,'animation',['US'],4.2,311.0,5.953,4.2,282
tm143372,Stand by Me Doraemon,MOVIE,2014,G,90,'scifi',['JP'],7.3,7989.0,65.668,7.3,194
tm143372,Stand by Me Doraemon,MOVIE,2014,G,90,'fantasy',['JP'],7.3,7989.0,65.668,7.3,194
tm143372,Stand by Me Doraemon,MOVIE,2014,G,90,'drama',['JP'],7.3,7989.0,65.668,7.3,194
tm143372,Stand by Me Doraemon,MOVIE,2014,G,90,'family',['JP'],7.3,7989.0,65.668,7.3,194
tm143372,Stand by Me Doraemon,MOVIE,2014,G,90,'animation',['JP'],7.3,7989.0,65.668,7.3,194
tm143372,Stand by Me Doraemon,MOVIE,2014,G,90,'comedy',['JP'],7.3,7989.0,65.668,7.3,194
ts21368,Black Money Love,SHOW,2014,TV-MA,76,'action',['TR'],7.4,6167.0,24.363,7.4,238
ts21368,Black Money Love,SHOW,2014,TV-MA,76,'drama',['TR'],7.4,6167.0,24.363,7.4,238
ts21368,Black Money Love,SHOW,2014,TV-MA,76,'romance',['TR'],7.4,6167.0,24.363,7.4,238
ts21368,Black Money Love,SHOW,2014,TV-MA,76,'crime',['TR'],7.4,6167.0,24.363,7.4,238
tm167944,Berserk: The Golden Age Arc III - The Advent,MOVIE,2013,NC-17,110,'drama',['JP'],7.8,10173.0,41.099,7.8,97
tm167944,Berserk: The Golden Age Arc III - The Advent,MOVIE,2013,NC-17,110,'fantasy',['JP'],7.8,10173.0,41.099,7.8,97
tm167944,Berserk: The Golden Age Arc III - The Advent,MOVIE,2013,NC-17,110,'animation',['JP'],7.8,10173.0,41.099,7.8,97
tm167944,Berserk: The Golden Age Arc III - The Advent,MOVIE,2013,NC-17,110,'action',['JP'],7.8,10173.0,41.099,7.8,97
tm167944,Berserk: The Golden Age Arc III - The Advent,MOVIE,2013,NC-17,110,'romance',['JP'],7.8,10173.0,41.099,7.8,97
tm167944,Berserk: The Golden Age Arc III - The Advent,MOVIE,2013,NC-17,110,'horror',['JP'],7.8,10173.0,41.099,7.8,97
tm187390,The Square,MOVIE,2013,Unrated,88,'documentation',"['US', 'EG', 'GB']",8.1,8949.0,5.434,8.1,54
tm187390,The Square,MOVIE,2013,Unrated,88,'drama',"['US', 'EG', 'GB']",8.1,8949.0,5.434,8.1,54
tm187390,The Square,MOVIE,2013,Unrated,88,'history',"['US', 'EG', 'GB']",8.1,8949.0,5.434,8.1,54
tm143363,2 States,MOVIE,2014,PG,149,'drama',['IN'],6.9,25656.0,9.483,6.9,159
tm143363,2 States,MOVIE,2014,PG,149,'comedy',['IN'],6.9,25656.0,9.483,6.9,159
